group_id,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,n_completed,n_failed,best_single_repeat,best_single_subject_macro_f1,best_single_subject_balanced_accuracy,best_single_file_macro_f1,best_single_file_balanced_accuracy,best_single_report_path,window_balanced_accuracy_mean,window_balanced_accuracy_std,window_balanced_accuracy_best,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_best,file_balanced_accuracy_mean,file_balanced_accuracy_std,file_balanced_accuracy_best,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_best,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_best,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_best,best_val_loss_mean,best_val_loss_std,best_val_loss_best,best_val_accuracy_mean,best_val_accuracy_std,best_val_accuracy_best,duration_sec_mean,duration_sec_std,duration_sec_best
34,inceptiontime,inception_time,PPI,50,20,10.0,5.0,50.0,0.9,5,0,3,0.7050915331807781,0.7083333333333334,0.7129907060618671,0.7138888888888889,results_frailty3/20260527_1320/reports/g0034_r3_inceptiontime_extra-PPI_ep50_seq10_ov050_mw090_seed20042_report.json,0.6229618899874294,0.039818425093355536,0.6745625367671874,0.6165582339539374,0.04012343424857476,0.6752153491251901,0.645,0.05021763335312087,0.7138888888888889,0.6381864424095147,0.04866195431267779,0.7129907060618671,0.674074074074074,0.03320448347600204,0.7083333333333334,0.6729084328489812,0.02775953775493821,0.7050915331807781,1.101005346073904,0.4498989710742006,1.5564631756431955,0.7670728652133022,0.07152155850773692,0.895752951984047,344.30707864053545,21.19144314749519,370.75061610806733
7,inceptiontime,inception_time,0,50,10,15.0,7.5,50.0,0.9,5,0,2,0.7616161616161617,0.7777777777777778,0.6986938963886006,0.712037037037037,results_frailty3/20260527_1320/reports/g0007_r2_inceptiontime_extra-0_ep50_seq15_ov050_mw090_seed10042_report.json,0.6156487801812566,0.033953664235741074,0.6568658816937594,0.6112029693410109,0.03381157018710148,0.6552935713381457,0.6522222222222223,0.04453540075534248,0.712037037037037,0.6480551470750753,0.04492011218743096,0.7001119150076449,0.6749999999999999,0.07897013726007557,0.7777777777777778,0.6689743407706794,0.08283611842531335,0.7616161616161617,0.9651704346961691,0.3380080761274033,1.3525089625959044,0.7692152678681107,0.06625521045098665,0.8920893719806764,152.84740783777087,6.425404250170179,159.46521233115345
51,cnn,cnn1d,PPI,50,10,5.0,2.5,50.0,0.9,5,0,3,0.7990196078431372,0.8009259259259259,0.7084081818806486,0.7185185185185184,results_frailty3/20260527_1320/reports/g0051_r3_cnn_extra-PPI_ep50_seq5_ov050_mw090_seed20042_report.json,0.6055506148409605,0.039110153114115725,0.6737817726218593,0.6016803096073932,0.03853516629499539,0.6719556253949458,0.6311111111111111,0.045097820823989915,0.7185185185185184,0.6235502188708344,0.04299800538010189,0.7084081818806486,0.6740740740740742,0.07091649681061708,0.8009259259259259,0.6677259373342291,0.07164413539038801,0.7990196078431372,1.0859107084559956,0.33843403496770874,1.5643412383185404,0.760031273690052,0.04932059904370197,0.8111176779616495,118.89973348863423,17.254988766135153,143.57606334611773
22,inceptiontime,inception_time,PPI,50,20,15.0,10.5,30.000000000000004,0.9,5,0,3,0.8075036075036075,0.8101851851851851,0.7128966019231505,0.7185185185185184,results_frailty3/20260527_1320/reports/g0022_r3_inceptiontime_extra-PPI_ep50_seq15_ov030_mw090_seed20042_report.json,0.6169324255436703,0.04147862450273626,0.6857658758227597,0.6161039713278105,0.037825106777900304,0.6797457153030088,0.6333333333333333,0.05729379438622881,0.7185185185185184,0.631500881011817,0.05298591994381468,0.7128966019231505,0.6712962962962963,0.08895637869981814,0.8101851851851851,0.6676553511847628,0.08491286405078846,0.8075036075036075,0.8890743593227363,0.325073349948209,1.2136215598152205,0.7699781275285151,0.0649006493989977,0.8791470258136925,195.25113812144846,20.36695371842438,224.00755749922246
46,inceptiontime,inception_time,PPI,50,20,10.0,7.0,30.000000000000004,0.9,5,0,3,0.7621832358674463,0.7824074074074074,0.6927362196105671,0.7138888888888889,results_frailty3/20260527_1320/reports/g0046_r3_inceptiontime_extra-PPI_ep50_seq10_ov030_mw090_seed20042_report.json,0.6166067219997371,0.03451862615536587,0.6835496277029175,0.6064115387095587,0.031678289316973016,0.6663240242230323,0.637962962962963,0.03909557070607894,0.7138888888888889,0.6262396745053881,0.034799879198085866,0.6927362196105671,0.6777777777777778,0.06026348183434439,0.7824074074074074,0.6671507128150014,0.05947069654752593,0.7621832358674463,0.8914899382027983,0.33111102590246905,1.455996364802606,0.7755134315817159,0.04073438374411691,0.8325988918953743,226.58404625914991,35.60400697745442,273.9677667291835
12,inceptiontime,inception_time,HRV,50,20,15.0,7.5,50.0,0.9,5,0,3,0.7716374269005848,0.7916666666666666,0.6769992428213641,0.6981481481481482,results_frailty3/20260527_1320/reports/g0012_r3_inceptiontime_extra-HRV_ep50_seq15_ov050_mw090_seed20042_report.json,0.5885581159554146,0.041039697544279545,0.6677685278128869,0.5909105743940418,0.03434965024231722,0.6523349925541426,0.6096296296296296,0.04451229388910702,0.6981481481481482,0.6096907870964405,0.03494992827693157,0.6769992428213641,0.6675925925925925,0.06289484332496924,0.7916666666666666,0.6667214354040756,0.054029480737312806,0.7716374269005848,0.9883365657415879,0.3150111227647998,1.3614340696374436,0.7781621837926617,0.05348448452823181,0.8546497584541063,227.42440204452723,28.29656638136413,277.24042615201324
31,inceptiontime,inception_time,0,50,10,10.0,5.0,50.0,0.9,5,0,4,0.6996305768684286,0.7083333333333334,0.6766603484726982,0.6842592592592593,results_frailty3/20260527_1320/reports/g0031_r4_inceptiontime_extra-0_ep50_seq10_ov050_mw090_seed30042_report.json,0.6173776402178289,0.017841226479261656,0.6499130040712618,0.6118793606052783,0.02111691438668586,0.6449543022595969,0.6659259259259259,0.019991424773434213,0.6888888888888888,0.6600174235712767,0.022779185863372964,0.6943202283382002,0.6703703703703703,0.03530680734247708,0.7129629629629629,0.6645490109965813,0.029975955871444353,0.6996305768684286,0.9466164292223163,0.30062482570933247,1.3352764189149966,0.7455588169562338,0.05245402388302263,0.8353084179157985,165.59702832177283,13.777155531529347,191.31665695179254
54,cnn,cnn1d,HRV,50,20,5.0,2.5,50.0,0.9,5,0,3,0.7691647597254004,0.7731481481481483,0.7455090718248613,0.7472222222222222,results_frailty3/20260527_1320/reports/g0054_r3_cnn_extra-HRV_ep50_seq5_ov050_mw090_seed20042_report.json,0.5910592857164854,0.05712423521708524,0.6939807491141171,0.5959368075477827,0.05494205346701719,0.6928394014391076,0.6216666666666667,0.06575143366350718,0.7472222222222222,0.6251903670668733,0.06379063063345733,0.7455090718248613,0.6583333333333334,0.09135281099570806,0.7731481481481483,0.6633858196215175,0.08972221587121848,0.7691647597254004,1.3179732869167036,0.2854622032170462,1.7141960369790703,0.7549938504103307,0.04161475994721717,0.8179537693722091,186.92688298281283,9.2337715717186,198.53705812525004
14,cnn,cnn1d,0,50,20,15.0,10.5,30.000000000000004,0.9,5,0,2,0.703076923076923,0.6898148148148149,0.6484656104665133,0.6481481481481483,results_frailty3/20260527_1320/reports/g0014_r2_cnn_extra-0_ep50_seq15_ov030_mw090_seed10042_report.json,0.6049595374288218,0.012965005031837066,0.6272106309589146,0.5995350651262598,0.015938390524316594,0.6218088450204823,0.6448148148148147,0.01793143472134849,0.6768518518518519,0.6384071221378707,0.02709782264646203,0.6743504392048081,0.6685185185185186,0.017223217812720654,0.6898148148148149,0.6632123404631144,0.024194508326828786,0.703076923076923,0.9380780803827008,0.24454587436598746,1.2107768065404672,0.7439465405873674,0.051290823796231504,0.8445566778900112,44.99947526995093,4.188411713350491,50.733018890954554
16,cnn,cnn1d,PPI,50,20,15.0,10.5,30.000000000000004,0.9,5,0,3,0.7287878787878789,0.7407407407407408,0.6868663927487457,0.6972222222222223,results_frailty3/20260527_1320/reports/g0016_r3_cnn_extra-PPI_ep50_seq15_ov030_mw090_seed20042_report.json,0.6018790126098567,0.03431824588842845,0.6506959569790577,0.5987651182086445,0.03385013464159335,0.6444511609432165,0.6272222222222222,0.04776772791230476,0.6972222222222223,0.6223085529296783,0.047055425461026604,0.6868663927487457,0.6685185185185185,0.04465613167328705,0.7407407407407408,0.6629199074508,0.04716601931794882,0.7287878787878789,1.02411311262711,0.33648640658340206,1.4829741581391405,0.7721687777243333,0.05859079148768095,0.8525252525252526,62.4161080526188,8.353215243163339,70.88184173870832
49,cnn,cnn1d,0,50,10,5.0,2.5,50.0,0.9,5,0,4,0.743859649122807,0.736111111111111,0.664152897425034,0.6564814814814816,results_frailty3/20260527_1320/reports/g0049_r4_cnn_extra-0_ep50_seq5_ov050_mw090_seed30042_report.json,0.5665493484127937,0.027951775657479173,0.6046334383782729,0.5680768598630344,0.031123401874044866,0.6086414630094675,0.6205555555555556,0.028481216585966564,0.6564814814814816,0.6253549105785619,0.03465141194248486,0.664152897425034,0.6555555555555557,0.06180858988251346,0.736111111111111,0.6626114359974009,0.06779753478113427,0.743859649122807,1.1852281230228359,0.21799144001152032,1.3916646594968056,0.7005703855270211,0.04672153049290711,0.7378954712288047,90.48308068383486,6.221691236026681,100.40137188509107
3,cnn,cnn1d,PPI,50,10,15.0,7.5,50.0,0.9,5,0,3,0.7259259259259259,0.7546296296296297,0.6744398014310616,0.6925925925925925,results_frailty3/20260527_1320/reports/g0003_r3_cnn_extra-PPI_ep50_seq15_ov050_mw090_seed20042_report.json,0.6020792295436542,0.02942703448484654,0.6553400771834786,0.5926733846864531,0.028167728280410656,0.6412584163521831,0.6288888888888888,0.035819812742542846,0.6925925925925925,0.6174738447920742,0.034808267278145594,0.6744398014310616,0.6703703703703704,0.05837006486101663,0.7546296296296297,0.6607073260566328,0.05241832125394758,0.7259259259259259,1.177406139627955,0.5399134625564771,1.9448579333805376,0.768131709272026,0.05972557719684821,0.8798711755233494,48.16107631288469,4.014214903305597,53.42956923600286
30,cnn,cnn1d,HRV,50,20,10.0,5.0,50.0,0.9,5,0,5,0.7371212121212122,0.7453703703703703,0.6274130562923667,0.6287037037037037,results_frailty3/20260527_1320/reports/g0030_r5_cnn_extra-HRV_ep50_seq10_ov050_mw090_seed40042_report.json,0.5918696720930615,0.040775961921044206,0.6595968631310515,0.5909680695306678,0.03811111529705432,0.6484439561091543,0.6188888888888889,0.04014121164623687,0.6898148148148149,0.6174528589347388,0.03534787311595513,0.6755670399081252,0.6601851851851851,0.051934458008815396,0.7453703703703703,0.6578015234193724,0.04945824572957029,0.7371212121212122,1.1156331024361807,0.521919260177804,2.0585872190287486,0.7595086661030378,0.04945867817736112,0.8025677219869598,103.8917203316465,10.411038029764008,116.98014576546848
