rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Young,Robust/Non-Frail,8,0.2
10,model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,PPI,15.0,50.0,20,5,Young,Young,29,0.725
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Pre-Frail,Pre-Frail,32,0.7111111111111111
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,13,0.28888888888888886
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Pre-Frail,Young,0,0.0
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,18,0.3
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,34,0.5666666666666667
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Robust/Non-Frail,Young,8,0.13333333333333333
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Young,Pre-Frail,1,0.025
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Young,Robust/Non-Frail,7,0.175
11,model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,PPI,5.0,50.0,20,5,Young,Young,32,0.8
12,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,10.0,50.0,20,5,Pre-Frail,Pre-Frail,33,0.7333333333333333
12,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,10.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,12,0.26666666666666666
12,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,10.0,50.0,20,5,Pre-Frail,Young,0,0.0
12,model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,0,10.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,20,0.3333333333333333
