overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,window_sampler,windows_per_subject_per_epoch,train_overlap_pct,dynamic_data_mode,stage2_fixed_epoch,reference_source,reference_source_config_id,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max,n_train_samples_per_epoch_mean,n_train_samples_per_epoch_std,n_train_samples_per_epoch_ci95_low,n_train_samples_per_epoch_ci95_high,n_train_samples_per_epoch_min,n_train_samples_per_epoch_max
195,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_035,generalization_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,0.0,static_only,0,,,5,0.47037037037037044,0.03712374110505454,0.4242825473056796,0.5164581934350613,0.4166666666666667,0.5046296296296297,0.44823553699939034,0.06576061838879084,0.36659603476413216,0.5298750392346485,0.3534002229654403,0.5118708452041786,0.47037037037037044,0.03712374110505454,0.4242825473056796,0.5164581934350613,0.4166666666666667,0.5046296296296297,0.44823553699939034,0.06576061838879084,0.36659603476413216,0.5298750392346485,0.3534002229654403,0.5118708452041786,0.25,0.15309310892394862,0.059940272545707385,0.4400597274542926,0.0,0.375,0.2961172161172161,0.17841979097522728,0.07461530082167475,0.5176191314127574,0.0,0.46153846153846156,10.0,0.0,10.0,10.0,10.0,10.0,73.04805089500732,0.10372019221005611,72.91928591269357,73.17681587732108,72.90244055003859,73.15020868601277,0.9238392857142858,0.007103368194552841,0.9150207031369676,0.9326578682916039,0.9167716600529101,0.9339707341269842,0.4574101190763356,0.04071023374967485,0.4068697911318074,0.5079504470208639,0.3936183036174626,0.4963821220404257,0.46642916663795014,0.04101459641002131,0.4155109831212195,0.5173473501546808,0.43401485722441857,0.5347431381814791,0.7690600514863477,0.0026775043861431073,0.7657360236612885,0.772384079311407,0.7661901439229648,0.7729890958770461,1.254478279011893,0.03245387048719563,1.2141879365987838,1.294768621425002,1.2231851572828973,1.30373738479668,0.4854182275255453,0.034538377637987006,0.44254004256523993,0.5282964124858507,0.45361187611741505,0.5375472408737152,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
196,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_110,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,30.0,static_only,0,,,5,0.4703703703703703,0.0337994671267481,0.42840951690438417,0.5123312238363564,0.4398148148148148,0.5092592592592592,0.43395989110822875,0.03661245160470615,0.388506816032977,0.4794129661834805,0.37525437525437527,0.47098039215686277,0.4703703703703703,0.0337994671267481,0.42840951690438417,0.5123312238363564,0.4398148148148148,0.5092592592592592,0.43395989110822875,0.03661245160470615,0.388506816032977,0.4794129661834805,0.37525437525437527,0.47098039215686277,0.2166666666666667,0.11562030771259672,0.0731281081613725,0.3602052251719609,0.08333333333333333,0.375,0.27206176176764413,0.10397720145044355,0.14297771149240673,0.4011458120428815,0.14285714285714285,0.375,15.0,0.0,15.0,15.0,15.0,15.0,88.9069754069671,0.20810948402193727,88.64861477864181,89.1653360352924,88.59087556297891,89.12003136682324,0.9023703703703705,0.009126971666274797,0.8910395550282053,0.9137011857125357,0.8941666666666667,0.9180092592592594,0.44929943214196905,0.021349652830355056,0.42279458664825853,0.47580427763567956,0.41395926835286206,0.46873371806825953,0.4530709382284014,0.02117411237483421,0.42678402005596616,0.4793578564008366,0.4312199856354441,0.48710554646195287,0.752680273850759,0.005023046908635144,0.7464443372161481,0.7589162104853698,0.7438858426752544,0.7564508232616243,1.2977881938222935,0.039958916982025375,1.2481805993044686,1.3473957883401184,1.2575200361791086,1.3408735361234818,0.5451079199715346,0.03805612776222802,0.49786257156040614,0.5923532683826631,0.5136341935038542,0.5868693464448407,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
197,2,small_inceptiontime,small_inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_209,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.46944444444444444,0.05003428180039367,0.4073286377357435,0.5315602511531454,0.40740740740740744,0.5416666666666666,0.45365101792211765,0.06356279677284704,0.3747400341698628,0.5325620016743725,0.36818181818181817,0.5359307359307359,0.46944444444444444,0.05003428180039367,0.4073286377357435,0.5315602511531454,0.40740740740740744,0.5416666666666666,0.45365101792211765,0.06356279677284704,0.3747400341698628,0.5325620016743725,0.36818181818181817,0.5359307359307359,0.25833333333333336,0.07453559924999299,0.16580000000000003,0.35086666666666666,0.16666666666666666,0.375,0.31021978021978025,0.05545314528774784,0.24137664447087948,0.379062915968681,0.25,0.4,15.0,0.0,15.0,15.0,15.0,15.0,35.496645542467014,0.05991319586433432,35.422265410291715,35.571025674642314,35.420221489155665,35.55634527397342,0.8735462962962963,0.010160934935596848,0.8609318518048745,0.8861607407877181,0.8570601851851851,0.8821296296296296,0.4553974750192743,0.042204094465997294,0.40300257136853346,0.5077923786700151,0.39053313370533627,0.5005822503058587,0.4181488212770221,0.049986473254468616,0.3560923672019724,0.48020527535207175,0.35647793487932644,0.48916594036873784,0.7794372770609679,0.0062807784219952685,0.7716399108471939,0.7872346432747419,0.77086040964833,0.7858655797993694,1.1931371734519065,0.018397778179750777,1.1702969768474663,1.2159773700563468,1.170891002783254,1.2169801183559208,0.4136998963909386,0.022761844388026836,0.3854418645882501,0.44195792819362717,0.38502542298388454,0.43726351195087454,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
198,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_025,generalization_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplerclass_subject_balanced_wps16_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,16,0.0,static_only,0,,,5,0.4685185185185185,0.07947605776945271,0.36985177914027817,0.5671852578967589,0.3611111111111111,0.5416666666666666,0.45660790551785296,0.07561013451779001,0.36274057432156565,0.5504752367141402,0.36050125313283204,0.5481146304675716,0.4685185185185185,0.07947605776945271,0.36985177914027817,0.5671852578967589,0.3611111111111111,0.5416666666666666,0.45660790551785296,0.07561013451779001,0.36274057432156565,0.5504752367141402,0.36050125313283204,0.5481146304675716,0.25,0.08838834764831845,0.14026896519215726,0.35973103480784274,0.125,0.375,0.28761904761904766,0.07202922057595824,0.19819729553866894,0.3770407996994264,0.2,0.4,10.0,0.0,10.0,10.0,10.0,10.0,62.78611231241375,0.09082482726552296,62.67335647358142,62.89886815124608,62.689918325981125,62.929017739137635,0.8832407407407409,0.012218319733319482,0.8680721251525781,0.8984093563289036,0.8682870370370372,0.9010185185185187,0.4286935324523996,0.05796856544241918,0.3567275907693182,0.500659474135481,0.334345509170714,0.47775687127347827,0.4545472082883412,0.06301105240193099,0.37632119582903223,0.5327732207476502,0.3934676151706734,0.5482007871255823,0.6572297247591473,0.009952298269346162,0.6448742953743054,0.6695851541439892,0.6469024537858509,0.6734944038164048,1.4433010065439962,0.18738454350316291,1.2106696652793145,1.6759323478086778,1.3295603404083356,1.7763520852589436,0.7860712817848488,0.1883129778666269,0.5522873218078067,1.0198552417618907,0.6560659365919308,1.118518989697053,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,2304.0,0.0,2304.0,2304.0,2304.0,2304.0
199,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_059,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps50pct_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,50%,0.0,static_only,0,,,5,0.46851851851851845,0.07588921876905326,0.3743047140086725,0.5627323230283644,0.38888888888888884,0.5555555555555555,0.4573359950333522,0.0891519883343097,0.34665692708624773,0.5680150629804567,0.3643892339544513,0.5509907666770412,0.46851851851851845,0.07588921876905326,0.3743047140086725,0.5627323230283644,0.38888888888888884,0.5555555555555555,0.4573359950333522,0.0891519883343097,0.34665692708624773,0.5680150629804567,0.3643892339544513,0.5509907666770412,0.31666666666666665,0.14006446928309677,0.14278153855682002,0.4905517947765133,0.125,0.5,0.3464285714285714,0.1380901066370086,0.17499454532487624,0.5178625975322666,0.14285714285714285,0.5,15.0,0.0,15.0,15.0,15.0,15.0,235.34036374022253,0.11655335100726956,235.19566684117837,235.4850606392667,235.1979938079603,235.45690779318102,0.9829560322118077,0.001430335960263847,0.9811803202631343,0.9847317441604811,0.98098974752,0.984308848497388,0.4789737512722215,0.04760446098564181,0.4198744819182092,0.5380730206262339,0.40867407780212284,0.542128794211597,0.5039822809395862,0.046562082675432874,0.4461770877130695,0.5617874741661029,0.44203206364605274,0.5723156697178772,0.5631802965163826,0.0018470504866104425,0.5608872480927994,0.5654733449399657,0.5607895630568257,0.5650870388879258,1.2095574955995012,0.08366482641462987,1.1056905468018614,1.313424444397141,1.0968192301707584,1.2936803441734568,0.6463771990831186,0.08295824599613662,0.5433874451031117,0.7493669530631256,0.5360296671139327,0.7320152002960983,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15892.0,0.0,15892.0,15892.0,15892.0,15892.0
200,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_132,generalization_small_inceptiontime_ep10_wd0.005_do0.5_ls0.2_sqitop50_quality_samplersubject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,30.0,static_only,0,,,5,0.4666666666666667,0.11658948063991355,0.3219249139502377,0.6114084193830956,0.27777777777777773,0.5879629629629629,0.4603059289131887,0.11750737361675533,0.31442464424632155,0.6061872135800559,0.27457532720690614,0.5841621672823719,0.4666666666666667,0.11658948063991355,0.3219249139502377,0.6114084193830956,0.27777777777777773,0.5879629629629629,0.4603059289131887,0.11750737361675533,0.31442464424632155,0.6061872135800559,0.27457532720690614,0.5841621672823719,0.33611111111111114,0.16059543910624735,0.13673750375887914,0.5354847184633431,0.125,0.5555555555555556,0.36119658119658116,0.16317580187837294,0.15861954392741529,0.563773618465747,0.16666666666666666,0.5555555555555556,10.0,0.0,10.0,10.0,10.0,10.0,20.40476125255227,0.09543587574353757,20.28628095869274,20.5232415464118,20.25704007782042,20.51779965381138,0.799531746031746,0.011048527706418178,0.7858153862333688,0.8132481058301233,0.7869080687830687,0.8164814814814815,0.44498594656070667,0.056564598261129924,0.37476298091166194,0.5152089122097514,0.36019752682911205,0.5122115595539486,0.35454579947103937,0.06670749205146624,0.27173078677991125,0.4373608121621675,0.28113004097515204,0.45628395465236943,0.7881016453649058,0.011422576710117968,0.7739209168421789,0.8022823738876327,0.7744674178687009,0.8028840730587641,1.174319123384289,0.054068975184392104,1.107194386291234,1.241443860477344,1.1294266577101808,1.2646366060814405,0.38621747801938294,0.06363619406189072,0.30721537410600797,0.4652195819327579,0.3339139188862901,0.4901691882127396,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,1856.0,0.0,1856.0,1856.0,1856.0,1856.0
201,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_104,generalization_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqitop50_quality_samplersubject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,30.0,static_only,0,,,5,0.4666666666666667,0.056549746239268416,0.3964621392820676,0.5368711940512658,0.38425925925925924,0.5231481481481481,0.45694296380503274,0.05204462901484352,0.3923313815101384,0.5215545460999271,0.378868258178603,0.52,0.4666666666666667,0.056549746239268416,0.3964621392820676,0.5368711940512658,0.38425925925925924,0.5231481481481481,0.45694296380503274,0.05204462901484352,0.3923313815101384,0.5215545460999271,0.378868258178603,0.52,0.275,0.10458250331675945,0.14516448867894427,0.4048355113210558,0.125,0.375,0.30778943278943277,0.12013259526194205,0.15864902748742873,0.45692983809143684,0.15384615384615385,0.45454545454545453,15.0,0.0,15.0,15.0,15.0,15.0,83.6525907933712,0.1325113894981396,83.48808254901178,83.81709903773063,83.53829179611057,83.83860719390213,0.9160810185185184,0.003831560361521646,0.9113242706599507,0.9208377663770861,0.9099074074074075,0.9194593253968254,0.44958564125366046,0.02453194275490831,0.41913009438617627,0.48004118812114466,0.42638631705937086,0.49038016368235054,0.4664953772648581,0.022226274134655583,0.43890223715523025,0.494088517374486,0.42907916171447485,0.48352109034803664,0.7773916306640162,0.004435497265791325,0.7718851163121564,0.782898145015876,0.7710479398568472,0.7834118028481801,1.287437293796118,0.03370399518565375,1.24559496539786,1.3292796221943761,1.2533139053209177,1.3413837973451752,0.510045663132102,0.03504577084700158,0.4665375672914488,0.5535537589727552,0.46990210247273756,0.564746634580308,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,7832.0,0.0,7832.0,7832.0,7832.0,7832.0,7831.0,0.0,7831.0,7831.0,7831.0,7831.0,1856.0,0.0,1856.0,1856.0,1856.0,1856.0
202,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_069,generalization_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplerclass_subject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,class_subject_balanced,32,0.0,static_only,0,,,5,0.46574074074074073,0.08161815137421856,0.3644146672516122,0.5670668142298693,0.39351851851851855,0.6018518518518519,0.4512150854735581,0.07999353243524282,0.35190591943982785,0.5505242515072883,0.3736857061665246,0.5793650793650793,0.46574074074074073,0.08161815137421856,0.3644146672516122,0.5670668142298693,0.39351851851851855,0.6018518518518519,0.4512150854735581,0.07999353243524282,0.35190591943982785,0.5505242515072883,0.3736857061665246,0.5793650793650793,0.2833333333333333,0.07453559924999299,0.1908,0.3758666666666667,0.25,0.4166666666666667,0.352014652014652,0.08508503883098618,0.24638455929317976,0.4576447447361242,0.2857142857142857,0.5,15.0,0.0,15.0,15.0,15.0,15.0,113.62624095831998,0.2960251707631565,113.25873608713205,113.99374582950792,113.34032914484851,114.11161279701628,0.946912037037037,0.005751944525677744,0.9397711995652106,0.9540528745088633,0.9408564814814815,0.953125,0.4626707448981665,0.029951612437400243,0.42548686812748326,0.49985462166884975,0.42740025340517934,0.5054628261947169,0.4842412921388705,0.03198320645021528,0.4445352626267127,0.5239473216510283,0.4430788404719497,0.5257247465948207,0.5923431804798268,0.006886047354177025,0.5837943941068073,0.6008919668528463,0.5840885974742747,0.6014963417583041,1.2814331179343013,0.06989910720925774,1.1946558269192664,1.368210408949336,1.1731286890783152,1.3368124646227546,0.6890899374544747,0.07197991437807015,0.5997293972901534,0.7784504776187959,0.5832950597262401,0.7527238671484799,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,4608.0,0.0,4608.0,4608.0,4608.0,4608.0
203,2,small_inceptiontime,small_inception_time,0,10,0,5.0,2.5,50.0,0.9,generalization,gen_146,generalization_small_inceptiontime_ep10_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,30.0,static_only,0,,,5,0.4648148148148148,0.12084131518975667,0.31479455856936434,0.6148350710602652,0.35185185185185186,0.6018518518518519,0.4511823168468839,0.1267349250082497,0.2938453506352052,0.6085192830585626,0.33205619412515963,0.5851851851851851,0.4648148148148148,0.12084131518975667,0.31479455856936434,0.6148350710602652,0.35185185185185186,0.6018518518518519,0.4511823168468839,0.1267349250082497,0.2938453506352052,0.6085192830585626,0.33205619412515963,0.5851851851851851,0.33611111111111114,0.221874728307954,0.06066141459894947,0.6115608076232728,0.0,0.5555555555555556,0.33816993464052286,0.22483926127017517,0.059039874389004876,0.6172999948920408,0.0,0.5555555555555556,10.0,0.0,10.0,10.0,10.0,10.0,20.557917596166952,0.05735692213079246,20.48671098821172,20.629124204122185,20.47929932991974,20.63632060890086,0.7831342592592592,0.013183437573030928,0.7667674837090569,0.7995010348094614,0.7649520502645503,0.7997503306878306,0.4336701563177604,0.06053739226824884,0.35851510619063404,0.5088252064448868,0.36205036988792916,0.4998218037640334,0.3494641029414988,0.07139440009151618,0.260830458236452,0.43809774764654563,0.26513024650051686,0.4376999607999015,0.878314095699426,0.006431194126881694,0.8703299936614435,0.8862981977374085,0.871682197848956,0.8866086363792419,1.1571835153368202,0.042725520520027205,1.104141279520621,1.2102257511530194,1.1196409104915337,1.2208322752657632,0.2788694196373943,0.04848798413396134,0.21867328727008603,0.3390655520047026,0.23304590696941496,0.3489179055850985,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,1856.0,0.0,1856.0,1856.0,1856.0,1856.0
204,2,small_inceptiontime,small_inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_174,generalization_small_inceptiontime_ep15_wd0.005_do0.5_ls0.2_sqinone_samplersubject_balanced_wps16_trainov30,generalization,generalization_grid,wd0.005_do0.5_ls0.2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,16,30.0,static_only,0,,,5,0.4638888888888889,0.06171489049808544,0.3872720159912038,0.5405057617865741,0.39814814814814814,0.5370370370370371,0.4585772906592667,0.05560778992456538,0.3895421690154266,0.5276124123031068,0.39676113360323884,0.5140096618357487,0.4638888888888889,0.06171489049808544,0.3872720159912038,0.5405057617865741,0.39814814814814814,0.5370370370370371,0.4585772906592667,0.05560778992456538,0.3895421690154266,0.5276124123031068,0.39676113360323884,0.5140096618357487,0.3333333333333333,0.05103103630798288,0.2699800908485691,0.3966865758180975,0.25,0.375,0.3835552682611506,0.052477971527477116,0.3184057064293301,0.44870483009297113,0.3076923076923077,0.42857142857142855,15.0,0.0,15.0,15.0,15.0,15.0,26.49306442765519,0.07182132016733292,26.403900776643365,26.58222807866702,26.374443704029545,26.567016359884292,0.8311011904761905,0.008587048333841012,0.820440671022128,0.8417617099302529,0.8185648148148148,0.8419394841269842,0.44144879152383176,0.039360041673709115,0.39258467970537664,0.4903129033422869,0.3924085770711891,0.47503376827078314,0.38965239895235876,0.045671316696587465,0.33295306045931033,0.4463517374454072,0.35362198569747094,0.44246080123568926,0.7500265649593236,0.006145936326599968,0.7423966004795683,0.7576565294390789,0.7406042178471883,0.756885485847791,1.2320311805468664,0.04335396377704645,1.1782087544596023,1.2858536066341306,1.1805313565189537,1.279981130789119,0.48200461558754276,0.04676279053593791,0.4239502505888043,0.5400589805862812,0.42870787460157245,0.5319943293237666,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,1856.0,0.0,1856.0,1856.0,1856.0,1856.0
205,2,small_inceptiontime,small_inception_time,0,15,0,5.0,2.5,50.0,0.9,generalization,gen_203,generalization_small_inceptiontime_ep15_wd0.01_do0.5_ls0.3_sqinone_samplersubject_balanced_wps32_trainov00,generalization,generalization_grid,wd0.01_do0.5_ls0.3,0.001,0.01,0.5,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,subject_balanced,32,0.0,static_only,0,,,5,0.4638888888888889,0.093765716560984,0.34748203910056846,0.5802957386772094,0.32407407407407407,0.5787037037037037,0.4548853397839802,0.10281935292874947,0.3272387178555396,0.5825319617124208,0.30365769496204276,0.578984414278532,0.4638888888888889,0.093765716560984,0.34748203910056846,0.5802957386772094,0.32407407407407407,0.5787037037037037,0.4548853397839802,0.10281935292874947,0.3272387178555396,0.5825319617124208,0.30365769496204276,0.578984414278532,0.3277777777777778,0.12171612389003691,0.1766714772007533,0.4788840783548023,0.16666666666666666,0.4444444444444444,0.3914285714285714,0.13761822375762625,0.22058037137593847,0.5622767714812044,0.19047619047619047,0.5333333333333333,15.0,0.0,15.0,15.0,15.0,15.0,32.63959160866216,0.06161517779859326,32.563098525585076,32.71608469173924,32.577867032028735,32.7181012481451,0.8756233465608465,0.005122070554807626,0.8692644755411718,0.8819822175805212,0.8676827050264551,0.8819444444444444,0.4573558672699881,0.059250210630214975,0.3837988080193186,0.5309129265206576,0.37647128995603485,0.5267474589256234,0.41826747929085845,0.06244443171518936,0.34074490654904566,0.49579005203267124,0.3500853783759639,0.5054731544884096,0.8080893944574911,0.0035997884342850034,0.8036203833209206,0.8125584055940616,0.8029106139292516,0.8112969665855602,1.1809872047781393,0.03836204305342761,1.1333620732580378,1.2286123362982408,1.1271515634965932,1.2258244542409589,0.3728978103206484,0.03907828460029864,0.3243834900307415,0.42141213061055527,0.3213596358168678,0.4229138403117073,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,3712.0,0.0,3712.0,3712.0,3712.0,3712.0
