overfit_rank,rank,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,overfit_stage,overfit_config_id,overfit_config_name,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,dynamic_data_mode,stage2_fixed_epoch,n_repeats,validation_subject_balanced_accuracy_mean,validation_subject_balanced_accuracy_std,validation_subject_balanced_accuracy_ci95_low,validation_subject_balanced_accuracy_ci95_high,validation_subject_balanced_accuracy_min,validation_subject_balanced_accuracy_max,validation_subject_macro_f1_mean,validation_subject_macro_f1_std,validation_subject_macro_f1_ci95_low,validation_subject_macro_f1_ci95_high,validation_subject_macro_f1_min,validation_subject_macro_f1_max,subject_balanced_accuracy_mean,subject_balanced_accuracy_std,subject_balanced_accuracy_ci95_low,subject_balanced_accuracy_ci95_high,subject_balanced_accuracy_min,subject_balanced_accuracy_max,subject_macro_f1_mean,subject_macro_f1_std,subject_macro_f1_ci95_low,subject_macro_f1_ci95_high,subject_macro_f1_min,subject_macro_f1_max,worst_class_recall_mean,worst_class_recall_std,worst_class_recall_ci95_low,worst_class_recall_ci95_high,worst_class_recall_min,worst_class_recall_max,worst_class_f1_mean,worst_class_f1_std,worst_class_f1_ci95_low,worst_class_f1_ci95_high,worst_class_f1_min,worst_class_f1_max,best_epoch_mean,best_epoch_std,best_epoch_ci95_low,best_epoch_ci95_high,best_epoch_min,best_epoch_max,duration_sec_mean,duration_sec_std,duration_sec_ci95_low,duration_sec_ci95_high,duration_sec_min,duration_sec_max,best_epoch_train_balanced_accuracy_mean,best_epoch_train_balanced_accuracy_std,best_epoch_train_balanced_accuracy_ci95_low,best_epoch_train_balanced_accuracy_ci95_high,best_epoch_train_balanced_accuracy_min,best_epoch_train_balanced_accuracy_max,best_epoch_val_balanced_accuracy_mean,best_epoch_val_balanced_accuracy_std,best_epoch_val_balanced_accuracy_ci95_low,best_epoch_val_balanced_accuracy_ci95_high,best_epoch_val_balanced_accuracy_min,best_epoch_val_balanced_accuracy_max,train_val_balanced_accuracy_gap_mean,train_val_balanced_accuracy_gap_std,train_val_balanced_accuracy_gap_ci95_low,train_val_balanced_accuracy_gap_ci95_high,train_val_balanced_accuracy_gap_min,train_val_balanced_accuracy_gap_max,best_epoch_train_loss_mean,best_epoch_train_loss_std,best_epoch_train_loss_ci95_low,best_epoch_train_loss_ci95_high,best_epoch_train_loss_min,best_epoch_train_loss_max,best_epoch_val_loss_mean,best_epoch_val_loss_std,best_epoch_val_loss_ci95_low,best_epoch_val_loss_ci95_high,best_epoch_val_loss_min,best_epoch_val_loss_max,val_train_loss_gap_mean,val_train_loss_gap_std,val_train_loss_gap_ci95_low,val_train_loss_gap_ci95_high,val_train_loss_gap_min,val_train_loss_gap_max,mean_window_sqi_mean,mean_window_sqi_std,mean_window_sqi_ci95_low,mean_window_sqi_ci95_high,mean_window_sqi_min,mean_window_sqi_max,n_file_aggregation_windows_mean,n_file_aggregation_windows_std,n_file_aggregation_windows_ci95_low,n_file_aggregation_windows_ci95_high,n_file_aggregation_windows_min,n_file_aggregation_windows_max,n_subject_aggregation_windows_mean,n_subject_aggregation_windows_std,n_subject_aggregation_windows_ci95_low,n_subject_aggregation_windows_ci95_high,n_subject_aggregation_windows_min,n_subject_aggregation_windows_max
106,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_116,focused_combo_combined_regularization-wd0p01_do0p5_ls0p15_mw0p9_lr0.001_wd0.01_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,focused_combo,combined_regularization,wd0.01_do0.5_ls0.15_mw0.9,0.001,0.01,0.5,0.15,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5083333333333333,0.06283347250860573,0.4303277800858333,0.5863388865808333,0.4351851851851852,0.5601851851851852,0.5055102644821314,0.06848930132813749,0.4204831980422752,0.5905373309219877,0.42923076923076925,0.5608594304246478,0.5083333333333333,0.06283347250860573,0.4303277800858333,0.5863388865808333,0.4351851851851852,0.5601851851851852,0.5055102644821314,0.06848930132813749,0.4204831980422752,0.5905373309219877,0.42923076923076925,0.5608594304246478,0.4,0.13693063937629152,0.2300054118508475,0.5699945881491526,0.25,0.5,0.4431823249214554,0.12396881930592031,0.2892793819626172,0.5970852678802936,0.3076923076923077,0.5454545454545454,15.0,0.0,15.0,15.0,15.0,15.0,738.7323375281878,0.3988557717044144,738.2371720710582,739.2275029853174,738.1640788938385,739.2736462228931,0.9959629726055725,0.0004284014105994269,0.9954311272735922,0.9964948179375529,0.9954927946280513,0.9966303990494214,0.5205548444228428,0.04205787424605787,0.46834146804883786,0.5727682207968479,0.4657597125341405,0.5838376222430488,0.47540812818272976,0.041798449915981965,0.4235168180193844,0.5272994383460751,0.4127927768063726,0.5302515184118298,0.44237582921400864,0.0009916605245269302,0.4411447174393278,0.44360694098868947,0.4407991158430808,0.44342847312809786,1.2079225403211133,0.06319424974338404,1.1294690947850863,1.2863759858571404,1.136227528421682,1.281287071133845,0.7655467111071046,0.06279252746451762,0.687591989696352,0.8435014325178571,0.6954284125786012,0.8389260667550535,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
107,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,reference,ref_rank2_fixed_epoch_ep9,original_rank_parameters_no_early_stopping_static_only_ep9,reference,reference,9,0.001,0.0001,-1.0,0.0,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,9,5,0.5037037037037038,0.03878955567713596,0.4555478302493872,0.5518595771580204,0.4583333333333333,0.5416666666666666,0.4838985072798507,0.04763104730125382,0.4247662319470928,0.5430307826126085,0.43304093567251467,0.5373015873015873,0.5037037037037038,0.03878955567713596,0.4555478302493872,0.5518595771580204,0.4583333333333333,0.5416666666666666,0.4838985072798507,0.04763104730125382,0.4247662319470928,0.5430307826126085,0.43304093567251467,0.5373015873015873,0.325,0.07453559924999299,0.23246666666666668,0.4175333333333333,0.25,0.4166666666666667,0.37868584504740105,0.05397536329145933,0.3116773238374929,0.4456943662573092,0.3157894736842105,0.43478260869565216,9.0,0.0,9.0,9.0,9.0,9.0,435.73508947920055,0.28475938639425113,435.3815706843407,436.0886082740604,435.39688454708084,436.05992179806344,0.9907143500643463,0.0005157805366211934,0.9900740266108252,0.9913546735178673,0.990150612526832,0.991484848076644,0.48853055309445403,0.03911919466466876,0.43996544439389323,0.5370956617950149,0.43300906748511697,0.5336966539913799,0.5021837969698921,0.03924133208112344,0.45346705894880535,0.5509005349909789,0.45703134104761656,0.5578482355213146,0.027295928152465353,0.0015469774277610188,0.025375409911214796,0.02921644639371591,0.02503734256451389,0.029281700918613714,3.115449394901515,0.23341502574280276,2.825672823714031,3.4052259660889987,2.848206682184339,3.413856403823915,3.08815346674905,0.2329347416468695,2.798973151428439,3.3773337820696607,2.8206584794109895,3.3870319746261472,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
108,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_026,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,focused_combo,combined_regularization,wd0.005_do0.4_ls0.3_mw0.9,0.001,0.005,0.4,0.3,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.5018518518518518,0.07010488419061807,0.41481909592877114,0.5888846077749323,0.39814814814814814,0.5879629629629629,0.49959816256491446,0.07665145505069994,0.4044380684345637,0.5947582566952652,0.3952380952380952,0.5977878330819507,0.5018518518518518,0.07010488419061807,0.41481909592877114,0.5888846077749323,0.39814814814814814,0.5879629629629629,0.49959816256491446,0.07665145505069994,0.4044380684345637,0.5947582566952652,0.3952380952380952,0.5977878330819507,0.39166666666666666,0.11553685746158569,0.2482317087223293,0.5351016246110041,0.25,0.5555555555555556,0.4372161172161172,0.10476369782527624,0.3071556592652166,0.5672765751670178,0.2857142857142857,0.5384615384615384,9.0,0.0,9.0,9.0,9.0,9.0,440.77222248516046,0.3839115406858706,440.2956097669122,441.2488352034087,440.30877377302386,441.1910187830217,0.992148153353303,0.0005180665215156318,0.9915049919296796,0.9927913147769264,0.9915935597264507,0.9927073760482991,0.5033125644697484,0.05588272390306283,0.43393612193048436,0.5726890070090124,0.43201161838427266,0.5812750053994835,0.48883558888355444,0.0558254546767344,0.4195302440809816,0.5581409336861273,0.41143237064881555,0.5605191319492775,0.6882157038858612,0.0005073901738154348,0.6875857967736067,0.6888456109981157,0.6876580817361077,0.6888548593178467,1.1666425242568124,0.04844489719682575,1.1064998828113777,1.226785165702247,1.1047414390160681,1.2082541329524692,0.4784268203709514,0.04853354306347324,0.4181741281898997,0.5386795125520031,0.4158865796982214,0.5196739739884453,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
109,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_030,focused_combo_combined_regularization-wd0p01_do0p4_ls0p2_mw0p9_lr0.001_wd0.01_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,focused_combo,combined_regularization,wd0.01_do0.4_ls0.2_mw0.9,0.001,0.01,0.4,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.48981481481481487,0.0806805118547304,0.38965278791652813,0.5899768417131016,0.39814814814814814,0.6157407407407408,0.4890264955946961,0.08771538066549098,0.3801309257025568,0.5979220654868354,0.3958974358974359,0.6317045336653181,0.48981481481481487,0.0806805118547304,0.38965278791652813,0.5899768417131016,0.39814814814814814,0.6157407407407408,0.4890264955946961,0.08771538066549098,0.3801309257025568,0.5979220654868354,0.3958974358974359,0.6317045336653181,0.3694444444444444,0.11351564856501418,0.22851874648385592,0.5103701424050329,0.25,0.5555555555555556,0.4103759965524672,0.10535978986291196,0.2795755112351683,0.5411764818697662,0.3076923076923077,0.5882352941176471,9.0,0.0,9.0,9.0,9.0,9.0,441.11459051817656,0.7686657098386676,440.16031898798,442.0688620483731,440.46917552500963,442.32905149902217,0.9926894711289167,0.0004982590359529809,0.9920709000041908,0.9933080422536426,0.9922017810453582,0.9933174489183558,0.49273243068076694,0.045210724742976396,0.43660490095028304,0.5488599604112508,0.43060478060345203,0.5490563313283893,0.49995704044814965,0.045299813617795344,0.4437189100029353,0.556195170893364,0.44402619759940876,0.5627126683149037,0.5389084816254605,0.0005353726265641163,0.5382438352791523,0.5395731279717686,0.5381441941601508,0.5395042891756856,1.1911041312793809,0.05026791702860456,1.1286982746258483,1.2535099879329135,1.1219236145735443,1.238964830716066,0.6521956496539206,0.05026927245816601,0.5897881102821074,0.7146031890257338,0.5824193253978587,0.6997233469514836,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
110,2,inceptiontime,inception_time,0,15,0,5.0,2.5,50.0,0.9,stage1,s1_085,main_effect_baseline-wd0p005_do0p5_ls0p2_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,main_effect,baseline,wd0p005_do0p5_ls0p2,0.001,0.005,0.5,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.48888888888888893,0.05444491685358159,0.4212974333936337,0.5564803443841442,0.40740740740740744,0.5462962962962963,0.48057234411772926,0.05642355159097847,0.41052448296473754,0.550620205270721,0.3990067903111381,0.5473429951690821,0.48888888888888893,0.05444491685358159,0.4212974333936337,0.5564803443841442,0.40740740740740744,0.5462962962962963,0.48057234411772926,0.05642355159097847,0.41052448296473754,0.550620205270721,0.3990067903111381,0.5473429951690821,0.325,0.11180339887498948,0.18620000000000003,0.4638,0.25,0.5,0.36974358974358973,0.08201922450676823,0.2679195980215805,0.47156758146559896,0.3076923076923077,0.5,15.0,0.0,15.0,15.0,15.0,15.0,727.3527020237874,0.5264672470468338,726.6991113939372,728.0062926536376,726.8086262398865,728.1472142180428,0.9958046921409677,0.0005662866401616213,0.9951016671305892,0.9965077171513461,0.9950513194075731,0.9966036105686238,0.5236748653846013,0.03754412328054594,0.4770651525871712,0.5702845781820314,0.47327783897877146,0.5638316656352911,0.4721298267563664,0.037369304892516546,0.4257371448587358,0.518522508653997,0.4327719449333327,0.5227353865230571,0.532207286002379,0.0008422132846192065,0.5311617077365889,0.5332528642681691,0.5309405513491419,0.5331452598899711,1.1784414863881978,0.06292597172973424,1.100321098600587,1.2565618741758087,1.105300218842085,1.2752325193780485,0.6462342003858187,0.06298950290714103,0.56803494086879,0.7244334599028474,0.5725245489040354,0.7431214733516492,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
111,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_007,main_effect_dropout-0p4_lr0.001_wd0.005_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,main_effect,dropout,0.4,0.001,0.005,0.4,0.2,none,mean_prob,none,weighted_ce,inverse_subject_count,static_only,0,5,0.4722222222222222,0.045360921162651446,0.4159082289024318,0.5285362155420126,0.41203703703703703,0.5231481481481481,0.4646188485343671,0.05888101339779609,0.3915201347040997,0.5377175623646344,0.37786211258697033,0.5379928315412187,0.4722222222222222,0.045360921162651446,0.4159082289024318,0.5285362155420126,0.41203703703703703,0.5231481481481481,0.4646188485343671,0.05888101339779609,0.3915201347040997,0.5377175623646344,0.37786211258697033,0.5379928315412187,0.3138888888888889,0.11478307506330214,0.17138972536524477,0.456388052412533,0.1111111111111111,0.375,0.38761904761904764,0.11316914878105103,0.24712351699235086,0.5281145782457444,0.2,0.5,9.0,0.0,9.0,9.0,9.0,9.0,447.22705571739937,0.1617313208151612,447.0262719527283,447.42783948207045,447.01716258889064,447.3934748971369,0.9927221891829563,0.000595961738657264,0.9919823235781716,0.993462054787741,0.9918310048221606,0.9934320969489798,0.496033371939766,0.03234947702993399,0.45587263034392816,0.5361941135356038,0.44776731290668603,0.5322488912574128,0.49668881724319014,0.03255651595548173,0.45627104407984015,0.5371065904065401,0.4607292261748194,0.5456647840422938,0.5387493534641224,0.0006282293578037595,0.5379694287414344,0.5395292781868105,0.5379982773448139,0.5396904748635725,1.1921383283515041,0.03609203111368939,1.1473313370704838,1.2369453196325244,1.1375913083749247,1.226595263222212,0.6533889748873816,0.0363755335917094,0.6082300252191822,0.6985479245555809,0.5979008335113523,0.6876324896461531,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
112,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_082,manual_loss_combo_manual_loss-morphology_focal_loss_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_lossfocal_loss_cwinverse_subject_count_ep10,manual_loss_combo,manual_loss,morphology_focal_loss,0.001,0.005,0.5,0.2,none,mean_prob,morphology,focal_loss,inverse_subject_count,static_only,0,5,0.46296296296296297,0.06819870306785296,0.3782966640751969,0.547629261850729,0.375,0.5370370370370371,0.46106161196954043,0.06619960081916122,0.3788771284372151,0.5432460955018658,0.37598039215686274,0.528369802027091,0.46296296296296297,0.06819870306785296,0.3782966640751969,0.547629261850729,0.375,0.5370370370370371,0.46106161196954043,0.06619960081916122,0.3788771284372151,0.5432460955018658,0.37598039215686274,0.528369802027091,0.37222222222222223,0.05414885747116092,0.3049983140707283,0.43944613037371616,0.3333333333333333,0.4444444444444444,0.39497791211346195,0.054354856704445974,0.3274982631359495,0.4624575610909744,0.35294117647058826,0.47058823529411764,10.0,0.0,10.0,10.0,10.0,10.0,484.6671728613786,0.18518136267308857,484.4372766918734,484.8970690308838,484.44291772390716,484.91723855095915,0.9970530698440667,0.00039761939764388054,0.9965594393019874,0.997546700386146,0.996519769666833,0.9974568838029484,0.4284102480638731,0.03179310769543718,0.3889402194911206,0.4678802766366256,0.399636977339501,0.48090400821012924,0.5686428217801934,0.031990023637051196,0.5289283289695819,0.608357314590805,0.5159180336256284,0.5974139068122419,0.003977329088322114,0.0005873065074937713,0.003248208649584083,0.004706449527060145,0.003348349311302029,0.004699629879547483,2.579010575693204,0.2239763709475515,2.3009517635252448,2.8570693878611633,2.206525246135304,2.765632593856589,2.5750332466048818,0.22377425565487877,2.297225353486837,2.8528411397229263,2.203131762834652,2.7613855221690917,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
113,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_040,manual_loss_combo_manual_loss-morphology_focal_loss_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_lossfocal_loss_cwinverse_subject_count_ep9,manual_loss_combo,manual_loss,morphology_focal_loss,0.001,0.005,0.5,0.2,none,mean_prob,morphology,focal_loss,inverse_subject_count,static_only,0,5,0.4564814814814815,0.08350034704181925,0.35281872805872155,0.5601442349042414,0.34259259259259256,0.5324074074074074,0.44757132127679977,0.08190176372212084,0.3458931530008853,0.5492494895527142,0.33816425120772947,0.533816425120773,0.4564814814814815,0.08350034704181925,0.35281872805872155,0.5601442349042414,0.34259259259259256,0.5324074074074074,0.44757132127679977,0.08190176372212084,0.3458931530008853,0.5492494895527142,0.33816425120772947,0.533816425120773,0.3111111111111111,0.07708020514173117,0.21541873877424828,0.40680348344797396,0.2222222222222222,0.4166666666666667,0.34087809036658145,0.08097088909588802,0.24035557030370192,0.441400610429461,0.25,0.43478260869565216,9.0,0.0,9.0,9.0,9.0,9.0,437.55067431721835,0.18524609759161562,437.3206977815813,437.7806508528554,437.3265723309014,437.7992411730811,0.9971038709964061,0.00012258688417334987,0.9969516836774652,0.9972560583153469,0.996972905169278,0.997234312013496,0.4360893221562421,0.027628565312470557,0.40178942694770053,0.4703892173647836,0.4045820581932357,0.46576072527834234,0.561014548840164,0.027606476788104555,0.5267420757602236,0.5952870219201044,0.5314735867351537,0.5923908469760422,0.004051381258223212,0.00022395992507307974,0.0037733428630318346,0.004329419653414588,0.0037428615058794925,0.004357329502718644,2.5081447915826716,0.2699991969690462,2.172950254418319,2.843339328747024,2.1523973916003896,2.9131504308678418,2.5040934103244483,0.270009237458225,2.1688864082447887,2.839300412404108,2.1483724650296603,2.9091577564401105,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
114,2,inceptiontime,inception_time,0,9,0,5.0,2.5,50.0,0.9,stage1,s1_041,manual_loss_combo_manual_loss-morphology_ppi_hrv_filelevel_balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_ppi_hrv_filelevel_lossbalanced_softmax_cwinverse_subject_count_ep9,manual_loss_combo,manual_loss,morphology_ppi_hrv_filelevel_balanced_softmax,0.001,0.005,0.5,0.2,none,mean_prob,morphology_ppi_hrv_filelevel,balanced_softmax,inverse_subject_count,static_only,0,5,0.43888888888888894,0.042101639053295004,0.38662118004104473,0.49115659773673315,0.36574074074074076,0.47222222222222215,0.4221218579658478,0.04892740590184618,0.3613801988793508,0.48286351705234476,0.3409090909090909,0.4558113100312589,0.43888888888888894,0.042101639053295004,0.38662118004104473,0.49115659773673315,0.36574074074074076,0.47222222222222215,0.4221218579658478,0.04892740590184618,0.3613801988793508,0.48286351705234476,0.3409090909090909,0.4558113100312589,0.3111111111111111,0.07708020514173117,0.21541873877424828,0.40680348344797396,0.2222222222222222,0.4166666666666667,0.3378985507246377,0.06488825966525882,0.25734205126071413,0.4184550501885613,0.25,0.4166666666666667,9.0,0.0,9.0,9.0,9.0,9.0,436.32988638924434,0.30878396642961053,435.94654192054577,436.7132308579429,435.89808774506673,436.5923912660219,0.9993041436978082,0.00024015557086498902,0.9990059989761676,0.9996022884194488,0.9990743349351632,0.9996447608926537,0.42825043992492356,0.016564155975309473,0.4076866210025342,0.4488142588473129,0.4041166049055687,0.4467085885404381,0.5710537037728847,0.016692920167000934,0.5503300286208402,0.5917773789249291,0.5527254194502882,0.5955281559870851,0.5065774313631414,0.0007903835653697371,0.505596197876707,0.5075586648495758,0.505887692047833,0.5079283364196464,1.416324734795578,0.03620029183688199,1.3713833416222152,1.461266127968941,1.3759166544420318,1.456941625754261,0.9097473034324368,0.03577105152408202,0.8653387970587253,0.9541558098061483,0.8697171474434813,0.9490132893346145,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
115,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_084,manual_loss_combo_manual_loss-morphology_ppi_hrv_filelevel_focal_loss_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_ppi_hrv_filelevel_lossfocal_loss_cwinverse_subject_count_ep10,manual_loss_combo,manual_loss,morphology_ppi_hrv_filelevel_focal_loss,0.001,0.005,0.5,0.2,none,mean_prob,morphology_ppi_hrv_filelevel,focal_loss,inverse_subject_count,static_only,0,5,0.43518518518518523,0.04766495435642132,0.3760108154321807,0.4943595549381898,0.375,0.4953703703703704,0.42349009034767543,0.05503485351810159,0.35516624916594447,0.4918139315294064,0.3569023569023569,0.4985294117647059,0.43518518518518523,0.04766495435642132,0.3760108154321807,0.4943595549381898,0.375,0.4953703703703704,0.42349009034767543,0.05503485351810159,0.35516624916594447,0.4918139315294064,0.3569023569023569,0.4985294117647059,0.2833333333333333,0.09501461875826152,0.16537601525222023,0.4012906514144464,0.16666666666666666,0.4166666666666667,0.3016450216450216,0.08943475688363825,0.1906149064574778,0.4126751368325654,0.18181818181818182,0.4,10.0,0.0,10.0,10.0,10.0,10.0,485.00294995876027,0.421167189534498,484.48008565860823,485.5258142589123,484.5247523689177,485.65024245297536,0.9975504836444855,0.00022029628936030992,0.9972769935245885,0.9978239737643825,0.9972013373963862,0.9977855777978091,0.426419432406976,0.04391662430098853,0.3718984830054922,0.48094038180845977,0.3703809550425015,0.48231486208988583,0.5711310512375094,0.04405197597529732,0.516442067477651,0.6258200349973678,0.5152224527860814,0.6274046227553076,0.0033616377557602753,0.000317613573788376,0.002967331639082025,0.003755943872438526,0.0028415006595722122,0.0036753430683990223,2.534648996536963,0.2200900406972388,2.261414927124334,2.807883065949592,2.2512769107931963,2.858820964915417,2.531287358781203,0.22034745491438823,2.25773371864264,2.8048409989197656,2.247765672182384,2.855979464255845,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
116,2,inceptiontime,inception_time,0,10,0,5.0,2.5,50.0,0.9,stage1,s1_083,manual_loss_combo_manual_loss-morphology_ppi_hrv_filelevel_balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_manmorphology_ppi_hrv_filelevel_lossbalanced_softmax_cwinverse_subject_count_ep10,manual_loss_combo,manual_loss,morphology_ppi_hrv_filelevel_balanced_softmax,0.001,0.005,0.5,0.2,none,mean_prob,morphology_ppi_hrv_filelevel,balanced_softmax,inverse_subject_count,static_only,0,5,0.43240740740740746,0.04495749402337116,0.376594254737325,0.48822056007748993,0.36574074074074076,0.4861111111111111,0.4102456242650077,0.051866707760110514,0.34585492497014236,0.47463632355987306,0.3409090909090909,0.46127946127946123,0.43240740740740746,0.04495749402337116,0.376594254737325,0.48822056007748993,0.36574074074074076,0.4861111111111111,0.4102456242650077,0.051866707760110514,0.34585492497014236,0.47463632355987306,0.3409090909090909,0.46127946127946123,0.2611111111111111,0.09337631285539785,0.14518769237121337,0.3770345298510089,0.16666666666666666,0.4166666666666667,0.28815269398793425,0.08581623066191756,0.18161485224313628,0.3946905357327322,0.21052631578947367,0.43478260869565216,10.0,0.0,10.0,10.0,10.0,10.0,483.3189181013498,0.1772137043791244,483.0989135002793,483.53892270242034,483.0884825128596,483.56535972701386,0.9991754484423904,7.629027406038909e-05,0.9990807367417969,0.9992701601429839,0.9990636252375905,0.9992383039681647,0.44585923494477503,0.012555816701703118,0.4302716287026338,0.46144684118691626,0.4297295912485598,0.46041240780744797,0.5533162134976152,0.012558458607414526,0.5377253274221555,0.5689070995730748,0.5387960673115925,0.5695087127196049,0.5065623983476445,0.0007658499352911453,0.5056116225028308,0.5075131741924582,0.5052518997846767,0.5071683550321593,1.4038028813827998,0.033420385326976616,1.362312644681042,1.4452931180845576,1.3555095908555135,1.4380913002191806,0.8972404830351552,0.03283599738574579,0.8564757434744418,0.9380052225958687,0.8502576910708368,0.9309229451870213,0.6416292190551758,0.0,0.6416292190551758,0.6416292190551758,0.6416292190551758,0.6416292190551758,15657.0,0.0,15657.0,15657.0,15657.0,15657.0,15657.0,0.0,15657.0,15657.0,15657.0,15657.0
