model,factor_id,reference_profile,variant_profile,reference_case_id,variant_case_id,repeat,fold,reference_native_aggregation_view,variant_native_aggregation_view,contrast_metrics_available,inference,reference_native_balanced_accuracy,variant_native_balanced_accuracy,delta_native_balanced_accuracy,reference_native_macro_f1,variant_native_macro_f1,delta_native_macro_f1,reference_native_worst_class_f1,variant_native_worst_class_f1,delta_native_worst_class_f1
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.7777777777777777,0.11111111111111105,0.6190476190476191,0.6666666666666666,0.04761904761904756,0.0,0.5,0.5
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.38888888888888884,0.27777777777777773,-0.1111111111111111,0.35714285714285715,0.27777777777777773,-0.07936507936507942,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.5,-0.11111111111111105,0.6,0.3,-0.3,0.4,0.0,-0.4
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.3,0.4666666666666666,0.16666666666666663,0.0,0.0,0.0
InceptionTimeFull,sampler,B0,B5,inception_full__B0_star_fixed10,inception_full__B5_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.5222222222222223,0.41269841269841273,-0.10952380952380952,0.4,0.0,-0.4
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,0,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.5,0.4444444444444444,-0.05555555555555558,0.5,0.0,-0.5
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,0,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.5,0.6,0.09999999999999998,0.5,0.4,-0.09999999999999998
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,0,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.16666666666666666,0.16666666666666666,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,0,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.5,0.6666666666666666,0.16666666666666663,0.5,0.6666666666666666,0.16666666666666663
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,0,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.38888888888888884,0.38888888888888884,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,1,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.16666666666666666,-0.33333333333333337,0.4166666666666667,0.08333333333333333,-0.33333333333333337,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,1,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,1,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.2222222222222222,0.031746031746031744,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.43333333333333335,0.4666666666666666,0.03333333333333327,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.5,-0.3222222222222223,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.5222222222222221,0.5,-0.022222222222222143,0.4,0.5,0.09999999999999998
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.8333333333333334,0.0,0.8222222222222223,0.8222222222222223,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.2222222222222222,0.031746031746031744,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.7777777777777777,0.0,0.7222222222222222,0.7222222222222222,0.0,0.5,0.5,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.3,-0.11269841269841274,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.41269841269841273,0.38888888888888884,-0.02380952380952389,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.4444444444444444,0.27777777777777773,-0.16666666666666669,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.3333333333333333,-0.1111111111111111,0.35714285714285715,0.19047619047619047,-0.16666666666666669,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.7222222222222222,0.7222222222222222,0.0,0.5,0.5,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0
CompactCNN1D,optimizer_and_batch_size,B0,B6,compact_cnn__B0_star_fixed10,compact_cnn__B6_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.35555555555555557,0.3333333333333333,-0.022222222222222254,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,0,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.41269841269841273,0.38888888888888884,-0.02380952380952389,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,0,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5,-0.05555555555555547,0.43333333333333335,0.3333333333333333,-0.10000000000000003,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,0,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4000000000000001,0.4000000000000001,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,0,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,1.0,0.6666666666666666,-0.33333333333333337,1.0,0.5555555555555555,-0.44444444444444453,1.0,0.0,-1.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,0,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.4444444444444444,0.0,0.3,0.3,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,1,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.5793650793650794,0.5777777777777778,-0.0015873015873015817,0.5,0.4,-0.09999999999999998
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,1,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.38888888888888884,-0.33333333333333337,0.6666666666666666,0.35714285714285715,-0.3095238095238095,0.6666666666666666,0.0,-0.6666666666666666
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,1,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.43333333333333335,0.6555555555555556,0.2222222222222222,0.0,0.5,0.5
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,1,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4666666666666666,0.4666666666666666,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,1,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.48888888888888893,-0.06666666666666654,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,2,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.7222222222222222,0.16666666666666674,0.41269841269841273,0.6666666666666666,0.2539682539682539,0.0,0.6666666666666666,0.6666666666666666
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,2,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.5555555555555555,-0.26666666666666683,0.6666666666666666,0.0,-0.6666666666666666
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,2,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.3333333333333333,0.43333333333333335,0.10000000000000003,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,2,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.6666666666666666,0.8222222222222223,0.15555555555555567,0.6666666666666666,0.6666666666666666,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,2,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.2222222222222222,0.13333333333333333,-0.08888888888888888,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,3,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.7777777777777777,0.0,0.7222222222222222,0.7222222222222222,0.0,0.5,0.5,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,3,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.5,0.16666666666666669,0.27777777777777773,0.41269841269841273,0.134920634920635,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,3,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,0.38888888888888884,-0.2777777777777778,0.5,0.0,-0.5
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,3,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.4444444444444444,0.27777777777777773,-0.16666666666666669,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,3,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.6190476190476191,0.6190476190476191,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,4,0,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,4,1,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.38888888888888884,0.38888888888888884,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,4,2,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.7222222222222222,0.11111111111111116,0.6,0.7222222222222222,0.12222222222222223,0.4,0.5,0.09999999999999998
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,4,3,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.6666666666666666,0.36666666666666664,0.0,0.5,0.5
InceptionTimeFull,optimizer_and_batch_size,B0,B6,inception_full__B0_star_fixed10,inception_full__B6_star_fixed10,4,4,window_balanced_to_participant,window_balanced_to_participant,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.5222222222222223,0.41269841269841273,-0.10952380952380952,0.4,0.0,-0.4
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,0,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.5,0.3,-0.2,0.5,0.0,-0.5
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,0,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.5,0.5,0.0,0.5,0.5,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,0,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.16666666666666666,0.16666666666666666,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,0,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.5,0.6555555555555556,0.15555555555555556,0.5,0.5,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,0,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.38888888888888884,0.38888888888888884,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,1,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,1,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,1,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,1,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.43333333333333335,0.6,0.16666666666666663,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,1,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.6666666666666666,-0.16666666666666674,0.8222222222222223,0.5555555555555555,-0.26666666666666683,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,2,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.611111111111111,0.611111111111111,0.0,0.5222222222222221,0.5,-0.022222222222222143,0.4,0.5,0.09999999999999998
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,2,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.8333333333333334,0.8333333333333334,0.0,0.8222222222222223,0.8222222222222223,0.0,0.6666666666666666,0.6666666666666666,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,2,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,2,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.5,-0.16666666666666663,0.6666666666666666,0.38888888888888884,-0.2777777777777778,0.6666666666666666,0.0,-0.6666666666666666
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,2,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,3,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.7777777777777777,0.8888888888888888,0.11111111111111116,0.7222222222222222,0.8666666666666667,0.1444444444444445,0.5,0.8,0.30000000000000004
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,3,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.41269841269841273,0.41269841269841273,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,3,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.5,0.0,0.41269841269841273,0.38888888888888884,-0.02380952380952389,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,3,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.4444444444444444,0.19047619047619047,-0.25396825396825395,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,3,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.6190476190476191,0.36904761904761907,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,4,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555555,0.5555555555555555,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,4,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.4444444444444444,0.4444444444444444,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,4,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.7222222222222222,0.7222222222222222,0.0,0.7222222222222222,0.7222222222222222,0.0,0.5,0.5,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,4,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0
CompactCNN1D,primary_aggregation,B0,B7,compact_cnn__B0_star_fixed10,compact_cnn__B7_star_fixed10,4,4,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.35555555555555557,0.6666666666666666,0.31111111111111106,0.0,0.6666666666666666,0.6666666666666666
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,0,0,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.3333333333333333,-0.16666666666666669,0.41269841269841273,0.27777777777777773,-0.134920634920635,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,0,1,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5555555555555555,0.5555555555555555,0.0,0.43333333333333335,0.4444444444444444,0.011111111111111072,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,0,2,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,0.5,0.6666666666666666,0.16666666666666663,0.4000000000000001,0.5555555555555555,0.1555555555555554,0.0,0.0,0.0
InceptionTimeFull,primary_aggregation,B0,B7,inception_full__B0_star_fixed10,inception_full__B7_star_fixed10,0,3,window_balanced_to_participant,line_b_equal_role_families,True,descriptive_only_no_ci_no_significance,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
