case_id,repeat,class_label,class_name,precision,recall,specificity,balanced_accuracy_ovr,f1,roc_auc_ovr,pr_auc_ovr,support,balance_line,declared_source_line,view_role,quality_weighting,quality_weight_source,metric_source
compact_cnn__b6_star_fixed10,3,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7722222222222223,0.6413522207639855,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.5980392156862745,0.5061417340829105,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,3,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7261904761904762,0.7019527919863597,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7055555555555555,0.5391978473118824,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,1,Robust/Non-Frail,0.42857142857142855,0.5,0.5294117647058824,0.5147058823529411,0.46153846153846156,0.5245098039215687,0.4930390109260078,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b6_star_fixed10,4,2,Young,0.6666666666666666,0.5,0.9047619047619048,0.7023809523809523,0.5714285714285714,0.7321428571428572,0.6844828155254357,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.6777777777777777,0.6275903109236443,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,1,Robust/Non-Frail,0.4,0.3333333333333333,0.6470588235294118,0.4901960784313726,0.36363636363636365,0.5,0.45215597253330325,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,2,Young,0.36363636363636365,0.5,0.6666666666666666,0.5833333333333333,0.42105263157894735,0.7023809523809523,0.45068473193473196,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,0,Pre-Frail,0.5333333333333333,0.8888888888888888,0.65,0.7694444444444444,0.6666666666666666,0.8444444444444444,0.7726190476190478,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,1,Robust/Non-Frail,0.5833333333333334,0.5833333333333334,0.7058823529411765,0.6446078431372549,0.5833333333333334,0.6666666666666667,0.5947945529988873,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,2,Young,1.0,0.25,1.0,0.625,0.4,0.7261904761904763,0.7231060606060606,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,0,Pre-Frail,0.625,0.5555555555555556,0.85,0.7027777777777777,0.5882352941176471,0.7722222222222221,0.7584880074582592,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,1,Robust/Non-Frail,0.5454545454545454,0.5,0.7058823529411765,0.6029411764705883,0.5217391304347826,0.5931372549019607,0.556980056980057,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,2,Young,0.6,0.75,0.8095238095238095,0.7797619047619048,0.6666666666666666,0.75,0.6180599067112225,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.6944444444444445,0.632070707070707,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.5980392156862745,0.48460271754389406,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.75,0.6199810606060605,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.75,0.641003603284305,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.5784313725490197,0.5249320532408768,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,2,Young,0.6666666666666666,0.5,0.9047619047619048,0.7023809523809523,0.5714285714285714,0.7738095238095238,0.690546679197995,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.6833333333333333,0.6031240364573698,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,1,Robust/Non-Frail,0.4,0.3333333333333333,0.6470588235294118,0.4901960784313726,0.36363636363636365,0.47058823529411764,0.43551299128791926,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,0,2,Young,0.3333333333333333,0.375,0.7142857142857143,0.5446428571428572,0.35294117647058826,0.7083333333333334,0.4677926719486822,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,0,Pre-Frail,0.5333333333333333,0.8888888888888888,0.65,0.7694444444444444,0.6666666666666666,0.8388888888888889,0.7445727112393781,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,1,Robust/Non-Frail,0.5833333333333334,0.5833333333333334,0.7058823529411765,0.6446078431372549,0.5833333333333334,0.6666666666666666,0.5903047932459696,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,1,2,Young,1.0,0.25,1.0,0.625,0.4,0.7380952380952381,0.7458333333333333,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7611111111111111,0.6887125220458554,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,1,Robust/Non-Frail,0.5454545454545454,0.5,0.7058823529411765,0.6029411764705883,0.5217391304347826,0.553921568627451,0.5388373971707305,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,2,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7321428571428572,0.5845072751322751,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,0,Pre-Frail,0.5454545454545454,0.6666666666666666,0.75,0.7083333333333333,0.6,0.6944444444444444,0.6288961038961038,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,1,Robust/Non-Frail,0.5833333333333334,0.5833333333333334,0.7058823529411765,0.6446078431372549,0.5833333333333334,0.5980392156862745,0.48903717627401844,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,3,2,Young,0.6666666666666666,0.5,0.9047619047619048,0.7023809523809523,0.5714285714285714,0.7440476190476191,0.6281002964426877,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.7277777777777777,0.6081770081770081,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,1,Robust/Non-Frail,0.6,0.5,0.7647058823529411,0.6323529411764706,0.5454545454545454,0.5735294117647058,0.5294397908736144,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
compact_cnn__b7_star_fixed10,4,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.7678571428571428,0.7145050125313284,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,0,Pre-Frail,0.5714285714285714,0.4444444444444444,0.85,0.6472222222222221,0.5,0.6888888888888889,0.5701644424451442,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,1,Robust/Non-Frail,0.5714285714285714,0.6666666666666666,0.6470588235294118,0.6568627450980392,0.6153846153846154,0.6176470588235294,0.5560475404225405,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7857142857142857,0.724115515771526,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.7722222222222223,0.5597643097643097,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,1,Robust/Non-Frail,0.45454545454545453,0.4166666666666667,0.6470588235294118,0.5318627450980392,0.43478260869565216,0.5784313725490197,0.47544499877991125,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.7619047619047619,0.7350093984962406,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8277777777777777,0.683396487318056,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,1,Robust/Non-Frail,0.46153846153846156,0.5,0.5882352941176471,0.5441176470588236,0.48,0.5833333333333333,0.5707957254590381,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.8273809523809523,0.7703841991341991,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,0,Pre-Frail,0.5454545454545454,0.6666666666666666,0.75,0.7083333333333333,0.6,0.7555555555555555,0.6644996978330311,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.6176470588235294,0.5108717306085727,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8809523809523809,0.8446428571428571,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.75,0.6281583955496999,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5833333333333334,0.5792490155619445,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.8928571428571428,0.8130482456140351,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.7,0.564626277861572,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,1,Robust/Non-Frail,0.5333333333333333,0.6666666666666666,0.5882352941176471,0.6274509803921569,0.5925925925925926,0.6029411764705882,0.5533191862603628,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,0,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.7559523809523809,0.682312091503268,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8055555555555556,0.5840439879655566,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.6274509803921569,0.5182894976905866,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,1,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.75,0.7496212121212121,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8444444444444444,0.6859848484848485,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,1,Robust/Non-Frail,0.4166666666666667,0.4166666666666667,0.5882352941176471,0.5024509803921569,0.4166666666666667,0.5784313725490196,0.5639862307461413,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,2,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.8333333333333334,0.7588311688311689,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,0,Pre-Frail,0.6,0.6666666666666666,0.8,0.7333333333333334,0.631578947368421,0.7333333333333333,0.6338980463980464,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,1,Robust/Non-Frail,0.5384615384615384,0.5833333333333334,0.6470588235294118,0.6151960784313726,0.56,0.6372549019607843,0.5182736653324889,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,3,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8630952380952381,0.8062499999999999,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.7555555555555555,0.6318620992534036,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,1,Robust/Non-Frail,0.4,0.3333333333333333,0.6470588235294118,0.4901960784313726,0.36363636363636365,0.5637254901960784,0.5544451844451844,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b0_star_fixed10,4,2,Young,0.7142857142857143,0.625,0.9047619047619048,0.7648809523809523,0.6666666666666666,0.8690476190476191,0.7295454545454546,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,0,Pre-Frail,0.6666666666666666,0.4444444444444444,0.9,0.6722222222222223,0.5333333333333333,0.6555555555555556,0.6472914766393028,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,1,Robust/Non-Frail,0.5,0.75,0.47058823529411764,0.6102941176470589,0.6,0.5196078431372549,0.4754369649957885,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,2,Young,0.4,0.25,0.8571428571428571,0.5535714285714286,0.3076923076923077,0.5178571428571428,0.4617232103645147,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,0,Pre-Frail,0.4166666666666667,0.5555555555555556,0.65,0.6027777777777779,0.47619047619047616,0.7777777777777778,0.7081128747795415,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.6225490196078431,0.6184586290042947,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,2,Young,0.6,0.375,0.9047619047619048,0.6398809523809523,0.46153846153846156,0.6607142857142856,0.6454147761645493,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,0,Pre-Frail,0.5,0.6666666666666666,0.7,0.6833333333333333,0.5714285714285714,0.8222222222222222,0.7239384072717407,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,1,Robust/Non-Frail,0.5,0.4166666666666667,0.7058823529411765,0.5612745098039216,0.45454545454545453,0.6029411764705882,0.6464899704634279,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7380952380952381,0.5224562434691745,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7388888888888889,0.6318219207692892,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.6519607843137255,0.5373747779997781,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.7678571428571429,0.7101190476190476,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.7555555555555555,0.6780020703933747,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.6372549019607844,0.5546259253302598,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,2,Young,0.5,0.5,0.8095238095238095,0.6547619047619048,0.5,0.7321428571428572,0.6610287659200703,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,0,Pre-Frail,0.42857142857142855,0.3333333333333333,0.8,0.5666666666666667,0.375,0.6555555555555556,0.6077310370788631,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,1,Robust/Non-Frail,0.4117647058823529,0.5833333333333334,0.4117647058823529,0.49754901960784315,0.4827586206896552,0.4852941176470589,0.4626790667909089,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,0,2,Young,0.4,0.25,0.8571428571428571,0.5535714285714286,0.3076923076923077,0.5119047619047619,0.4598957249843978,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.7722222222222223,0.6695996985470669,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.5980392156862746,0.600840866411042,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,1,2,Young,0.75,0.375,0.9523809523809523,0.6636904761904762,0.5,0.6547619047619049,0.6205448501239577,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.8055555555555556,0.6944712207870103,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,1,Robust/Non-Frail,0.5,0.5,0.6470588235294118,0.5735294117647058,0.5,0.607843137254902,0.6530836430303977,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,2,2,Young,0.5714285714285714,0.5,0.8571428571428571,0.6785714285714286,0.5333333333333333,0.7321428571428572,0.5289272030651341,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,0,Pre-Frail,0.4444444444444444,0.4444444444444444,0.75,0.5972222222222222,0.4444444444444444,0.7,0.5852140452140452,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,1,Robust/Non-Frail,0.4375,0.5833333333333334,0.47058823529411764,0.5269607843137255,0.5,0.607843137254902,0.5233160358160358,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,3,2,Young,0.75,0.375,0.9523809523809523,0.6636904761904762,0.5,0.75,0.7106060606060607,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.7333333333333334,0.584499585224223,9,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,1,Robust/Non-Frail,0.5833333333333334,0.5833333333333334,0.7058823529411765,0.6446078431372549,0.5833333333333334,0.6323529411764706,0.5622268526680292,12,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b1_star_fixed10,4,2,Young,0.625,0.625,0.8571428571428571,0.7410714285714286,0.625,0.7380952380952381,0.6777450357613402,8,line_b_equal_role_families,line_a_equal_files,posthoc_aggregation_only,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,0,0,Pre-Frail,0.3333333333333333,0.3333333333333333,0.7,0.5166666666666666,0.3333333333333333,0.6611111111111111,0.5897707231040565,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,0,1,Robust/Non-Frail,0.4117647058823529,0.5833333333333334,0.4117647058823529,0.49754901960784315,0.4827586206896552,0.5392156862745098,0.5507384679017806,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,0,2,Young,1.0,0.375,1.0,0.6875,0.5454545454545454,0.8392857142857143,0.7990896358543418,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,1,0,Pre-Frail,0.6,0.3333333333333333,0.9,0.6166666666666667,0.42857142857142855,0.7722222222222221,0.6317449606923291,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,1,1,Robust/Non-Frail,0.47368421052631576,0.75,0.4117647058823529,0.5808823529411764,0.5806451612903226,0.5686274509803921,0.5384808539413803,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,1,2,Young,0.8,0.5,0.9523809523809523,0.7261904761904762,0.6153846153846154,0.7321428571428572,0.7138392857142857,8,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,2,0,Pre-Frail,0.5555555555555556,0.5555555555555556,0.8,0.6777777777777778,0.5555555555555556,0.8,0.6152257748748977,9,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
inception_full__b2_star_fixed10,2,1,Robust/Non-Frail,0.5714285714285714,0.6666666666666666,0.6470588235294118,0.6568627450980392,0.6153846153846154,0.6470588235294118,0.6650333462833463,12,line_a_equal_files,line_a_equal_files,declared_source_line,False,none,per_repeat_file_oof_reaggregation
