source_study,comparison_family,comparison_id,comparison_role,factor,epoch,reference_case_id,candidate_case_id,repeat,split_seed,comparison_contract_status,difference_direction,reference_balanced_accuracy,candidate_balanced_accuracy,balanced_accuracy_delta,reference_macro_f1,candidate_macro_f1,macro_f1_delta,reference_macro_roc_auc_ovr,candidate_macro_roc_auc_ovr,macro_roc_auc_ovr_delta,macro_roc_auc_ovr_applicability,macro_roc_auc_ovr_unavailability_reason,automatic_selection
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=12:s1_119_vs_s1_112:signal=20,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,12,s1_112,s1_119,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.4953703703703704,-0.004629629629629595,0.5059523809523809,0.4918300653594771,-0.014122315592903834,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=12:s1_119_vs_s1_112:signal=20,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,12,s1_112,s1_119,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6759259259259259,0.02777777777777779,0.6241830065359477,0.6591036414565826,0.03492063492063491,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=12:s1_119_vs_s1_112:signal=20,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,12,s1_112,s1_119,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.7083333333333334,0.04629629629629628,0.6725925925925926,0.6996305768684286,0.027037984275835925,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=12:s1_119_vs_s1_112:signal=20,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,12,s1_112,s1_119,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.5509259259259259,-0.05555555555555558,0.6299734748010609,0.5657305657305657,-0.06424290907049524,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=15:s1_183_vs_s1_149:signal=21,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,15,s1_149,s1_183,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6296296296296297,-0.01851851851851849,0.6587301587301587,0.6468253968253969,-0.011904761904761862,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=15:s1_183_vs_s1_149:signal=21,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,15,s1_149,s1_183,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5046296296296297,0.5694444444444444,0.06481481481481477,0.5048309178743962,0.5707384403036576,0.06590752242926146,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=15:s1_183_vs_s1_149:signal=21,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,15,s1_149,s1_183,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5601851851851852,0.6203703703703703,0.06018518518518512,0.5674074074074075,0.5932494279176201,0.02584202051021267,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=15:s1_183_vs_s1_149:signal=21,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,15,s1_149,s1_183,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.5416666666666666,-0.12037037037037046,0.648148148148148,0.5532731611162984,-0.0948749870318496,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=15:s1_183_vs_s1_149:signal=21,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,15,s1_149,s1_183,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5787037037037037,0.6527777777777778,0.07407407407407407,0.5924888473908082,0.6316526610644257,0.03916381367361754,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=15:s1_163_vs_s1_149:signal=22,exploratory_post_hoc_factor_signal_not_ablation,dropout,15,s1_149,s1_163,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6574074074074074,0.0092592592592593,0.6587301587301587,0.6569607843137256,-0.0017693744164331004,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=15:s1_163_vs_s1_149:signal=22,exploratory_post_hoc_factor_signal_not_ablation,dropout,15,s1_149,s1_163,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5046296296296297,0.5972222222222222,0.09259259259259256,0.5048309178743962,0.6024844720496895,0.09765355417529331,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=15:s1_163_vs_s1_149:signal=22,exploratory_post_hoc_factor_signal_not_ablation,dropout,15,s1_149,s1_163,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5601851851851852,0.6296296296296297,0.06944444444444442,0.5674074074074075,0.6385185185185186,0.07111111111111112,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=15:s1_163_vs_s1_149:signal=22,exploratory_post_hoc_factor_signal_not_ablation,dropout,15,s1_149,s1_163,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.5879629629629629,-0.07407407407407418,0.648148148148148,0.5940740740740741,-0.05407407407407394,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=dropout:epoch=15:s1_163_vs_s1_149:signal=22,exploratory_post_hoc_factor_signal_not_ablation,dropout,15,s1_149,s1_163,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5787037037037037,0.5879629629629629,0.00925925925925919,0.5924888473908082,0.5921052631578947,-0.0003835842329135142,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=15:s1_171_vs_s1_149:signal=23,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,15,s1_149,s1_171,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.5648148148148148,-0.08333333333333337,0.6587301587301587,0.5619607843137255,-0.09676937441643318,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=15:s1_171_vs_s1_149:signal=23,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,15,s1_149,s1_171,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5046296296296297,0.5324074074074074,0.02777777777777779,0.5048309178743962,0.533816425120773,0.02898550724637683,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=15:s1_171_vs_s1_149:signal=23,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,15,s1_149,s1_171,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5601851851851852,0.6435185185185185,0.08333333333333326,0.5674074074074075,0.6336080325850146,0.06620062517760716,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=15:s1_171_vs_s1_149:signal=23,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,15,s1_149,s1_171,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.6666666666666666,0.004629629629629539,0.648148148148148,0.6716374269005847,0.02348927875243667,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=15:s1_171_vs_s1_149:signal=23,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,15,s1_149,s1_171,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5787037037037037,0.5324074074074074,-0.04629629629629628,0.5924888473908082,0.5324675324675324,-0.06002131492327578,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=15:s1_173_vs_s1_149:signal=24,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,15,s1_149,s1_173,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.6481481481481481,0.0,0.6587301587301587,0.6666666666666666,0.007936507936507908,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=15:s1_173_vs_s1_149:signal=24,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,15,s1_149,s1_173,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5046296296296297,0.5138888888888888,0.00925925925925919,0.5048309178743962,0.4809245335561125,-0.02390638431828368,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=15:s1_173_vs_s1_149:signal=24,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,15,s1_149,s1_173,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5601851851851852,0.5324074074074074,-0.02777777777777779,0.5674074074074075,0.5365497076023392,-0.03085769980506825,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=15:s1_173_vs_s1_149:signal=24,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,15,s1_149,s1_173,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.6574074074074074,-0.00462962962962965,0.648148148148148,0.6594117647058824,0.011263616557734335,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=15:s1_173_vs_s1_149:signal=24,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,15,s1_149,s1_173,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5787037037037037,0.5787037037037037,0.0,0.5924888473908082,0.6037491919844861,0.011260344593677862,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=15:s1_158_vs_s1_149:signal=25,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,15,s1_149,s1_158,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.6481481481481481,0.5925925925925926,-0.05555555555555558,0.6587301587301587,0.593529411764706,-0.06520074696545275,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=15:s1_158_vs_s1_149:signal=25,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,15,s1_149,s1_158,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5046296296296297,0.5509259259259259,0.04629629629629628,0.5048309178743962,0.5657305657305657,0.060899647856169525,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=15:s1_158_vs_s1_149:signal=25,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,15,s1_149,s1_158,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5601851851851852,0.5555555555555555,-0.004629629629629761,0.5674074074074075,0.5610025062656642,-0.006404901141743302,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=15:s1_158_vs_s1_149:signal=25,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,15,s1_149,s1_158,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6620370370370371,0.7222222222222222,0.06018518518518512,0.648148148148148,0.7288888888888888,0.08074074074074078,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2_factor_signals,20260608_1206_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=15:s1_158_vs_s1_149:signal=25,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,15,s1_149,s1_158,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5787037037037037,0.5787037037037037,0.0,0.5924888473908082,0.5913715913715913,-0.0011172560192168612,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
