source_study,classifier_id,case_id,config_name,model,resolved_model,repeat,split_seed,metric_scope,class_label,precision,sensitivity,f1,support,true_positive,false_positive,false_negative,true_negative,predicted_support,specificity,balanced_accuracy,roc_auc,pr_auc,result_applicability,missing_archived_fields,precision_applicability,sensitivity_applicability,f1_applicability,support_applicability,confusion_count_applicability,specificity_applicability,balanced_accuracy_applicability,roc_auc_applicability,pr_auc_applicability
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_068,s1_068,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,robust_non_frail,0.5714285714285714,0.3333333333333333,0.4210526315789473,12,4,3,8,14,7,0.8235294117647058,0.5784313725490196,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_068,s1_068,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,young,0.5555555555555556,0.625,0.5882352941176471,8,5,4,3,17,9,0.8095238095238095,0.7172619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_068,s1_068,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,pre_frail,0.4615384615384615,0.6666666666666666,0.5454545454545454,9,6,7,3,13,13,0.65,0.6583333333333333,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_068,s1_068,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,robust_non_frail,0.7142857142857143,0.4166666666666667,0.5263157894736842,12,5,2,7,15,7,0.8823529411764706,0.6495098039215687,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_068,s1_068,focused_combo_combined_regularization-wd0p005_do0p4_ls0p3_mw0p9_lr0.001_wd0.005_do0.4_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,young,0.5555555555555556,0.625,0.5882352941176471,8,5,4,3,17,9,0.8095238095238095,0.7172619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,pre_frail,0.6,0.6666666666666666,0.631578947368421,9,6,4,3,16,10,0.8,0.7333333333333334,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,robust_non_frail,0.5555555555555556,0.4166666666666667,0.4761904761904761,12,5,4,7,13,9,0.7647058823529411,0.5906862745098039,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,young,0.6,0.75,0.6666666666666666,8,6,4,2,17,10,0.8095238095238095,0.7797619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,pre_frail,0.5833333333333334,0.7777777777777778,0.6666666666666666,9,7,5,2,15,12,0.75,0.7638888888888888,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,robust_non_frail,0.5,0.4166666666666667,0.4545454545454545,12,5,5,7,12,10,0.7058823529411765,0.5612745098039216,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,young,0.4285714285714285,0.375,0.4,8,3,4,5,17,7,0.8095238095238095,0.5922619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,pre_frail,0.4615384615384615,0.6666666666666666,0.5454545454545454,9,6,7,3,13,13,0.65,0.6583333333333333,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,robust_non_frail,0.5454545454545454,0.5,0.5217391304347826,12,6,5,6,12,11,0.7058823529411765,0.6029411764705883,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,young,0.4,0.25,0.3076923076923077,8,2,3,6,18,5,0.8571428571428571,0.5535714285714286,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,pre_frail,0.5,0.7777777777777778,0.6086956521739131,9,7,7,2,13,14,0.65,0.7138888888888889,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,robust_non_frail,0.5555555555555556,0.4166666666666667,0.4761904761904761,12,5,4,7,13,9,0.7647058823529411,0.5906862745098039,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,young,0.5,0.375,0.4285714285714285,8,3,3,5,18,6,0.8571428571428571,0.6160714285714286,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,pre_frail,0.5454545454545454,0.6666666666666666,0.6,9,6,5,3,15,11,0.75,0.7083333333333333,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,robust_non_frail,0.5555555555555556,0.4166666666666667,0.4761904761904761,12,5,4,7,13,9,0.7647058823529411,0.5906862745098039,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_069,s1_069,focused_combo_combined_regularization-wd0p005_do0p6_ls0p15_mw0p9_lr0.001_wd0.005_do0.6_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,young,0.5555555555555556,0.625,0.5882352941176471,8,5,4,3,17,9,0.8095238095238095,0.7172619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,pre_frail,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,6,3,3,17,9,0.85,0.7583333333333333,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,robust_non_frail,0.5384615384615384,0.5833333333333334,0.56,12,7,6,5,11,13,0.6470588235294118,0.6151960784313726,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,1,42,participant_hard_label_archived_repeat,young,0.7142857142857143,0.625,0.6666666666666666,8,5,2,3,19,7,0.9047619047619048,0.7648809523809523,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,pre_frail,0.5384615384615384,0.7777777777777778,0.6363636363636364,9,7,6,2,14,13,0.7,0.7388888888888889,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,robust_non_frail,0.5,0.3333333333333333,0.4,12,4,4,8,13,8,0.7647058823529411,0.5490196078431372,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,2,10042,participant_hard_label_archived_repeat,young,0.5,0.5,0.5,8,4,4,4,17,8,0.8095238095238095,0.6547619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,pre_frail,0.4666666666666667,0.7777777777777778,0.5833333333333334,9,7,8,2,12,15,0.6,0.6888888888888889,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,robust_non_frail,0.5,0.3333333333333333,0.4,12,4,4,8,13,8,0.7647058823529411,0.5490196078431372,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,3,20042,participant_hard_label_archived_repeat,young,0.5,0.375,0.4285714285714285,8,3,3,5,18,6,0.8571428571428571,0.6160714285714286,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,pre_frail,0.5,0.7777777777777778,0.6086956521739131,9,7,7,2,13,14,0.65,0.7138888888888889,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,robust_non_frail,0.5,0.25,0.3333333333333333,12,3,3,9,14,6,0.8235294117647058,0.5367647058823529,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,4,30042,participant_hard_label_archived_repeat,young,0.5555555555555556,0.625,0.5882352941176471,8,5,4,3,17,9,0.8095238095238095,0.7172619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,pre_frail,0.625,0.5555555555555556,0.5882352941176471,9,5,3,4,17,8,0.85,0.7027777777777777,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,robust_non_frail,0.5833333333333334,0.5833333333333334,0.5833333333333334,12,7,5,5,12,12,0.7058823529411765,0.6446078431372549,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2::s1_070,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,5,40042,participant_hard_label_archived_repeat,young,0.5555555555555556,0.625,0.5882352941176471,8,5,4,3,17,9,0.8095238095238095,0.7172619047619048,,,available_archived_hard_label_per_class_fields,,available_archived_field,available_archived_field,available_archived_field,available_archived_field,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,available_archived_subject_confusion_matrix,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
