config_key,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,class_key,class_name,is_complete,n_repeats_done,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,support_mean,support_std,support_ci95_low,support_ci95_high
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,10,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.6900793650793651,0.058327934098470494,0.6176672798088629,0.7624914503498672,0.5833333333333333,0.1767766952966369,0.3638712637176478,0.8027954029490187,0.6200779727095516,0.10260431634853404,0.4926983111565042,0.7474576342625989,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,10,5.0,2.5,50.0,0.9,young,Young,True,5,0.8494949494949495,0.1550266490383179,0.6570347997764417,1.0419550992134572,0.75,0.125,0.5948168823615146,0.9051831176384854,0.7802061715374409,0.05946125864722,0.7063871035727692,0.8540252395021125,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,10.0,7.0,30.0,0.9,pre_frail,Pre-Frail,True,5,0.6433150183150182,0.023485931507751183,0.6141580577388841,0.6724719788911524,0.8,0.18257418583505536,0.5733405491344633,1.0266594508655367,0.7053376291227953,0.07883559945473352,0.6074659962885198,0.8032092619570708,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,10.0,7.0,30.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.693939393939394,0.1290772150938422,0.5336945567045476,0.8541842311742404,0.5,0.05892556509887897,0.4268459767947715,0.5731540232052286,0.5728502415458937,0.04573121496342353,0.5160765414545352,0.6296239416372522,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,10.0,7.0,30.0,0.9,young,Young,True,5,0.7527777777777777,0.08806037491192979,0.6434539096238007,0.8621016459317546,0.825,0.06846531968814577,0.7400027059254237,0.9099972940745762,0.7867647058823529,0.07676695962434225,0.6914612168732877,0.8820681948914182,8.0,0.0,8.0,8.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,10.0,5.0,50.0,0.9,pre_frail,Pre-Frail,True,5,0.7005050505050504,0.1174663224264619,0.5546747294517232,0.8463353715583776,0.7999999999999999,0.09296222517045283,0.6845906566035059,0.9154093433964939,0.7444444444444445,0.09749960430435692,0.6234021039286941,0.8654867849601948,9.0,0.0,9.0,9.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,10.0,5.0,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.68988788988789,0.10524559097633386,0.5592291784845913,0.8205466012911886,0.5666666666666667,0.16029486718059455,0.3676662088224139,0.7656671245109195,0.6163513130652719,0.1331277959076093,0.45107782175900946,0.7816248043715344,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,10.0,5.0,50.0,0.9,young,Young,True,5,0.6936507936507936,0.13487394149998733,0.5262095238095238,0.8610920634920635,0.75,0.08838834764831845,0.6402689651921573,0.8597310348078427,0.7181699346405228,0.10552509728714209,0.5871642259515373,0.8491756433295083,8.0,0.0,8.0,8.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,20,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.6778787878787877,0.04812365462086138,0.618134957829004,0.7376226179285715,0.7333333333333333,0.060858061945018485,0.657780183044821,0.8088864836218456,0.7018782249742002,0.024926969642280722,0.6709322660752481,0.7328241838731522,9.0,0.0,9.0,9.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,20,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.641042291042291,0.05350119566236825,0.5746224323201077,0.7074621497644744,0.65,0.06972166887783961,0.5634429924526295,0.7365570075473705,0.6439977703455965,0.049860860404356576,0.5820972602201135,0.7058982804710794,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,0,50,20,5.0,2.5,50.0,0.9,young,Young,True,5,0.858095238095238,0.16393682760963754,0.6545734140614261,1.06161706212905,0.725,0.10458250331675945,0.5951644886789442,0.8548355113210557,0.7767032967032967,0.10140951381739637,0.6508069406042036,0.9025996528023899,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,15.0,7.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.6256060606060606,0.027898955156174646,0.5909704858861288,0.6602416353259924,0.711111111111111,0.12668615834434865,0.5538346870029602,0.8683875352192618,0.6626595901518503,0.06840120407518734,0.5777418933629396,0.747577286940761,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,15.0,7.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.6358041958041958,0.08852633133936955,0.5259018590814685,0.7457065325269231,0.6166666666666666,0.0456435464587638,0.5600018039502824,0.6733315293830507,0.6238346001824262,0.057214089632379256,0.5528053137664234,0.694863886598429,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,0,50,20,15.0,7.5,50.0,0.9,young,Young,True,5,0.8892857142857142,0.11871978670424757,0.7418992612765851,1.0366721672948433,0.775,0.10458250331675945,0.6451644886789443,0.9048355113210558,0.8264285714285714,0.10118487379449193,0.7008110980422839,0.9520460448148589,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,20,5.0,3.5,30.0,0.9,pre_frail,Pre-Frail,True,5,0.6007226107226107,0.11337715940153331,0.45996884220320705,0.7414763792420143,0.7555555555555555,0.12171612389003689,0.6044492549785311,0.90666185613258,0.6679744816586922,0.11334666898837942,0.527258565918259,0.8086903973991254,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,20,5.0,3.5,30.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.7144444444444444,0.13606008113701953,0.5455306238285407,0.8833582650603482,0.5333333333333334,0.09501461875826149,0.41537601525222034,0.6512906514144465,0.61004329004329,0.110065052122512,0.4734013865919796,0.7466851934946005,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,20,5.0,3.5,30.0,0.9,young,Young,True,5,0.7472222222222222,0.08695819912499184,0.6392666666666666,0.8551777777777778,0.8,0.06846531968814577,0.7150027059254238,0.8849972940745763,0.7720588235294118,0.0749855810822468,0.6789668535271999,0.8651507935316237,8.0,0.0,8.0,8.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,15.0,7.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.6204195804195803,0.06932324120197164,0.5343572068633671,0.7064819539757936,0.8222222222222222,0.12668615834434868,0.6649457981140714,0.979498646330373,0.7035885167464115,0.07274379691402635,0.613279643194576,0.7938973902982471,9.0,0.0,9.0,9.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,15.0,7.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.6755555555555556,0.08701142255084092,0.5675339249827627,0.7835771861283485,0.5333333333333334,0.04564354645876387,0.4766684706169492,0.5899981960497176,0.5933766233766233,0.04553682513891712,0.5368442514372976,0.649908995315949,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,cnn,cnn1d,PPI,50,20,15.0,7.5,50.0,0.9,young,Young,True,5,0.7928571428571429,0.06851187890446742,0.7078020471478179,0.8779122385664679,0.725,0.13693063937629152,0.5550054118508474,0.8949945881491526,0.7486324786324786,0.07727152797112011,0.6527025857104959,0.8445623715544613,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,20,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.6221212121212122,0.09223527627304191,0.5076143502948309,0.7366280739475934,0.711111111111111,0.16850834320114558,0.5019139107427139,0.9203083114795082,0.6611351909184726,0.12472698498650493,0.5062910118476375,0.8159793699893078,9.0,0.0,9.0,9.0
