rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Robust/Non-Frail,Pre-Frail,17,0.2833333333333333
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Robust/Non-Frail,Robust/Non-Frail,35,0.5833333333333334
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Robust/Non-Frail,Young,8,0.13333333333333333
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Young,Pre-Frail,5,0.125
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Young,Robust/Non-Frail,13,0.325
8,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=10|hop_sec=7|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,10.0,30.0,20,5,Young,Young,22,0.55
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Pre-Frail,Pre-Frail,29,0.6444444444444445
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Pre-Frail,Robust/Non-Frail,14,0.3111111111111111
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Pre-Frail,Young,2,0.044444444444444446
9,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=5|hop_sec=3p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,30.0,10,5,Robust/Non-Frail,Pre-Frail,15,0.25
